245;01;02;06;07;09;10;11;12;14;15;16;18;19;24;25
246;01;04;05;07;08;09;10;12;13;15;17;18;21;24;25
247;01;02;03;04;07;08;09;14;15;16;17;19;22;23;25
248;01;02;05;08;09;10;11;12;13;15;16;19;20;21;25
249;04;05;07;08;09;10;12;14;15;17;18;21;22;23;25
250;01;02;03;05;09;10;12;13;15;16;17;18;19;21;23
251;03;04;05;06;09;10;13;15;16;18;19;21;22;23;25
252;02;03;04;06;08;11;14;15;17;18;19;22;23;24;25
253;01;04;05;06;07;08;11;12;13;15;18;19;21;22;23
254;02;03;04;05;06;07;08;09;11;13;14;15;16;20;23
255;01;02;03;04;06;09;10;14;15;16;17;21;22;23;24
256;01;02;06;07;08;09;10;12;13;15;16;18;20;22;24
257;01;03;06;07;09;10;12;13;14;16;17;18;19;22;24
258;02;04;05;06;09;12;13;14;17;19;20;21;22;24;25
259;03;05;06;07;08;09;10;15;18;19;20;21;22;24;25
260;01;03;04;05;06;07;08;09;11;13;14;18;19;20;24
261;01;02;04;05;06;07;11;13;15;16;17;19;20;21;25
262;03;04;06;07;08;09;12;13;14;15;17;20;21;23;24
263;01;04;07;08;09;10;11;14;15;16;18;19;21;23;24
264;01;03;04;06;08;09;12;13;16;19;20;21;22;23;25
265;01;05;07;08;11;12;13;15;16;17;18;19;20;22;24
266;01;03;04;05;06;07;09;11;14;15;18;19;21;22;24
267;02;03;04;05;06;09;11;12;13;14;15;17;21;23;24
268;05;06;07;08;09;10;12;14;15;16;18;19;20;23;25
269;01;02;04;06;10;13;14;15;16;17;18;19;22;23;24
270;01;03;04;05;06;07;08;09;14;16;18;19;23;24;25
271;01;02;04;05;06;08;11;12;16;18;19;20;21;24;25
272;01;02;04;05;08;09;11;12;13;15;17;20;23;24;25
273;01;05;06;07;10;12;15;16;17;18;19;20;21;24;25
274;02;04;05;06;07;10;11;12;14;15;17;20;21;23;25
275;01;03;05;06;08;09;10;11;12;14;15;17;18;20;22
276;02;03;04;05;07;10;11;12;13;17;18;19;20;22;25
277;02;04;09;10;11;12;13;14;16;17;21;22;23;24;25
278;01;02;03;05;06;09;11;12;13;15;17;19;21;23;25
279;01;02;03;05;06;09;10;11;12;13;17;18;19;22;23
280;03;04;05;06;09;10;11;13;15;16;17;19;20;24;25
281;01;02;03;04;08;09;10;11;12;14;15;17;19;23;25
282;02;03;04;07;08;11;12;13;15;16;19;20;21;22;25
283;01;02;04;06;08;09;10;11;12;13;19;20;22;23;24
284;01;03;05;06;07;11;12;13;15;17;19;21;22;23;25
285;01;04;05;08;09;10;11;12;13;14;15;16;19;22;23
286;01;02;03;04;07;09;10;11;12;13;19;21;23;24;25
287;02;05;06;07;10;12;13;15;16;17;18;21;22;23;25
288;01;02;03;04;06;09;10;12;13;14;15;18;19;24;25
289;01;02;03;04;06;08;09;10;12;14;15;17;19;22;24
290;01;02;05;06;07;09;11;12;13;14;17;20;21;22;23
291;01;02;05;07;08;10;11;12;13;14;15;17;20;23;24
292;02;03;05;07;08;09;11;12;13;16;17;21;22;24;25
293;01;02;03;06;09;12;13;14;15;18;19;22;23;24;25
294;01;02;03;04;05;07;08;11;12;15;16;20;23;24;25
295;02;03;04;06;10;13;15;16;17;18;19;21;23;24;25
296;02;03;06;07;08;11;12;14;15;16;17;18;19;22;25
297;01;04;07;08;09;10;12;14;15;16;21;22;23;24;25
298;01;03;04;06;07;08;11;12;13;14;15;16;21;22;24
299;03;05;06;07;08;10;13;17;18;19;20;21;22;23;24
300;03;04;07;08;09;11;12;15;17;19;20;21;22;23;25
301;02;03;08;09;11;12;13;14;15;17;18;19;20;22;23
302;02;04;05;06;09;10;11;12;14;15;16;18;20;22;25
303;02;03;04;06;08;12;15;16;17;18;20;21;22;23;24
304;01;03;04;05;12;14;15;16;17;18;19;20;21;22;25
305;02;03;04;05;08;10;11;12;13;18;20;21;22;24;25
306;01;02;04;05;08;11;12;13;14;15;16;18;19;20;25
307;01;03;04;06;09;10;12;14;15;17;19;20;21;23;24
308;01;02;04;05;12;13;15;16;18;19;21;22;23;24;25
309;01;02;03;04;08;09;10;13;14;16;17;20;21;22;24
310;02;03;05;09;10;11;14;15;16;17;18;19;21;23;24
311;02;04;05;07;10;12;14;15;16;17;19;20;23;24;25
312;01;02;06;08;09;10;11;12;13;16;17;18;19;22;25
313;02;03;06;07;09;10;12;14;15;16;17;18;19;23;25
314;01;02;05;06;08;09;11;12;13;14;15;19;20;21;22
315;02;03;05;06;08;11;13;14;16;17;19;20;21;23;24
316;01;03;04;06;07;08;10;12;13;14;15;18;19;23;24
317;01;02;04;05;08;09;11;14;16;18;19;21;22;24;25
318;03;04;05;06;09;11;12;13;14;15;16;18;21;23;25
319;01;03;04;06;08;09;10;12;14;16;17;19;20;23;24
320;01;03;06;09;11;12;14;15;17;18;19;21;22;23;25
321;02;03;04;09;10;11;12;13;14;16;17;18;20;24;25
322;01;02;03;05;07;12;13;15;16;17;18;20;21;23;24
323;01;02;03;04;06;07;09;10;14;17;19;20;21;23;25
324;01;02;03;04;06;07;08;09;10;12;16;20;21;23;24
325;01;02;04;05;06;07;10;14;15;19;20;22;23;24;25
326;01;02;04;06;07;08;10;11;12;13;15;17;18;24;25
327;01;02;03;04;08;12;13;14;15;16;17;18;19;21;23
328;02;03;04;05;11;12;13;15;18;19;21;22;23;24;25
329;01;02;03;04;08;09;13;14;17;18;20;21;23;24;25
330;01;02;05;06;09;12;14;15;17;18;19;22;23;24;25
331;01;03;05;06;07;12;13;15;16;18;19;21;22;23;25
332;02;03;05;06;07;10;11;12;14;19;20;21;23;24;25
333;01;02;05;06;09;11;12;13;14;15;16;18;21;23;25
334;01;02;06;07;08;11;13;15;16;17;18;21;22;23;25
335;01;03;04;06;07;08;09;11;12;14;16;17;19;20;21
336;01;02;03;05;06;08;10;11;14;15;16;17;19;22;25
337;01;03;04;05;07;08;09;10;11;12;16;18;19;22;23
338;03;04;05;06;07;09;12;14;15;16;17;19;20;21;25
339;01;02;05;08;10;13;15;16;18;19;20;21;22;23;24
340;02;03;04;05;06;08;09;10;11;14;19;20;21;22;25
341;01;05;07;09;11;12;13;16;18;19;20;21;22;24;25
342;01;03;04;08;11;12;13;15;16;19;20;21;22;23;25
343;03;05;06;08;11;12;13;14;15;16;18;19;20;22;25
344;03;04;05;06;09;10;11;12;13;15;16;20;21;24;25
345;02;07;09;11;12;14;15;16;18;19;20;21;23;24;25
346;01;02;03;05;06;08;10;12;14;15;17;18;21;23;24
347;03;05;07;08;09;10;11;12;14;15;18;19;20;24;25
348;01;02;05;07;08;12;14;17;18;19;20;21;22;24;25
349;01;02;05;07;08;12;14;16;17;18;19;20;22;24;25
350;01;02;03;04;06;07;08;09;12;13;14;15;22;23;25
351;01;02;03;05;07;10;11;12;14;16;17;18;19;23;24
352;01;02;03;04;06;09;12;13;15;17;18;19;20;22;24
353;02;03;07;08;09;11;12;13;17;18;19;20;21;22;23
354;01;02;04;07;08;09;10;12;16;17;18;19;21;22;23
355;02;04;06;07;08;09;10;11;12;13;15;18;19;23;25
356;02;04;05;09;10;11;13;14;15;16;19;20;22;24;25
357;01;02;05;06;08;09;10;11;13;14;17;19;21;23;25
358;02;04;06;09;10;11;12;14;15;16;17;18;23;24;25
359;04;07;08;10;11;12;13;16;17;18;19;21;22;24;25
360;01;02;03;04;05;07;08;09;11;17;18;19;20;23;24
361;01;04;07;09;10;12;13;14;15;16;17;19;20;23;24
362;01;02;03;04;05;06;07;10;12;13;17;18;22;23;24
363;02;03;04;06;08;09;11;13;15;16;17;20;21;22;23
364;02;03;04;06;07;09;11;12;13;15;19;20;21;22;24
365;03;04;05;08;10;11;12;15;16;18;19;20;23;24;25
366;03;05;06;08;09;11;13;15;17;18;20;21;22;23;25
367;01;02;04;07;08;09;12;13;15;17;18;20;21;22;24
368;02;03;04;05;06;11;13;14;15;17;19;20;21;22;24
369;01;03;05;06;07;09;11;12;14;15;20;21;22;23;24
370;03;04;06;07;08;09;10;11;12;14;16;17;19;23;25
371;01;02;03;05;06;07;08;09;10;13;14;15;16;22;25
372;03;04;05;06;10;12;13;14;16;17;19;22;23;24;25
373;02;04;06;09;11;12;13;14;15;17;19;20;21;22;23
374;01;02;03;06;09;12;13;16;18;20;21;22;23;24;25
375;01;02;05;07;10;11;12;13;14;16;17;18;19;20;25
376;02;03;08;10;12;13;14;15;16;18;20;21;22;24;25
377;01;02;03;04;07;08;09;11;12;13;15;17;19;20;22
378;02;03;04;06;12;13;14;15;16;19;21;22;23;24;25
379;03;04;05;07;10;11;12;13;14;16;17;18;21;22;25
380;02;03;04;06;07;08;09;10;11;14;17;18;22;23;25
381;01;03;04;06;07;09;10;12;13;15;17;19;21;22;25
382;02;03;04;07;08;09;10;11;12;14;15;16;21;22;24
383;03;05;06;07;09;11;12;14;15;16;18;22;23;24;25
384;01;03;04;07;10;11;13;15;17;18;19;20;21;22;25
385;01;02;04;05;06;08;12;13;15;18;20;22;23;24;25
386;01;02;03;04;06;07;09;11;15;18;19;20;21;23;25
387;02;03;04;08;09;10;11;12;14;15;19;20;21;22;23
388;01;02;03;05;06;07;09;10;11;15;16;17;18;20;21
389;02;03;04;05;06;09;10;12;13;17;18;19;23;24;25
390;02;05;07;10;11;12;13;14;15;19;20;21;22;24;25
391;01;03;04;06;08;09;12;13;15;16;18;21;22;23;25
392;01;02;03;04;10;11;12;14;15;17;18;20;21;23;25
393;01;03;04;06;07;08;10;11;17;18;20;21;22;23;25
394;02;05;06;07;08;12;13;14;16;18;20;21;22;23;24
395;01;02;04;06;08;09;11;13;14;15;17;21;22;23;25
396;01;02;03;05;06;07;09;10;11;13;15;18;20;22;24
397;01;02;03;04;05;06;08;09;10;13;14;15;20;22;25
398;02;03;04;05;07;08;09;10;12;13;16;18;20;21;22
399;01;04;07;09;10;11;12;14;16;17;19;21;22;23;24
400;01;05;09;10;12;14;15;16;17;19;20;21;22;23;24
401;01;02;03;05;06;07;08;10;14;16;17;21;23;24;25
402;01;02;04;06;07;08;09;11;16;20;21;22;23;24;25
403;02;04;06;07;08;09;11;12;13;14;15;19;21;24;25
404;01;05;06;08;10;11;13;14;16;18;20;21;22;24;25
405;04;05;06;07;08;11;12;13;14;16;18;19;22;24;25
406;01;02;04;05;07;08;09;10;11;16;17;21;22;23;24
407;02;04;06;07;08;09;11;12;14;15;16;17;20;22;25
408;01;02;03;04;10;11;12;14;15;18;19;20;21;22;23
409;01;02;04;06;07;08;10;14;16;17;20;21;23;24;25
410;01;04;05;07;08;09;10;11;13;14;15;17;18;19;25
411;01;05;07;09;11;12;14;16;17;18;20;21;22;24;25
412;03;04;08;09;10;11;12;16;17;18;19;20;21;22;25
413;02;03;05;06;08;09;10;12;13;14;16;17;20;21;25
414;02;03;05;06;08;09;10;11;15;16;18;19;20;21;25
415;01;03;07;10;11;13;14;15;17;18;19;20;21;22;23
416;01;02;05;06;07;13;15;16;18;19;20;22;23;24;25
417;01;02;03;08;09;11;12;13;14;15;16;17;19;21;23
418;05;08;09;10;11;12;13;14;18;19;20;22;23;24;25
419;03;04;05;06;07;14;15;16;17;18;20;21;22;23;24
420;03;04;05;06;07;08;09;10;11;12;18;19;22;24;25
421;03;04;05;08;09;10;12;13;14;15;16;19;20;23;25
422;01;02;03;04;06;07;08;12;13;14;17;18;22;23;25
423;01;02;03;05;11;13;15;16;17;18;20;22;23;24;25
424;01;03;06;09;10;11;13;14;15;16;17;18;19;24;25
425;01;07;09;10;11;12;13;15;16;18;19;20;22;23;24
426;02;03;04;05;06;08;10;11;15;16;18;19;22;24;25
427;01;03;04;05;06;07;09;10;11;12;16;19;21;22;24
428;01;03;04;11;13;14;15;17;18;19;20;21;22;23;24
429;02;03;04;05;06;07;08;12;13;14;16;17;19;23;25
430;02;03;04;05;06;07;09;11;13;14;15;20;22;23;25
431;01;02;03;05;09;11;12;13;15;18;20;21;22;23;24
432;02;03;04;06;07;10;12;13;15;17;19;20;21;23;24
433;01;02;03;05;07;08;09;14;15;19;21;22;23;24;25
434;03;04;06;09;11;12;13;15;16;17;18;21;23;24;25
435;01;03;04;05;10;11;13;14;15;16;17;18;21;24;25
436;03;04;06;07;10;13;14;15;18;19;20;21;22;23;25
437;01;02;04;05;06;08;10;11;12;16;17;19;20;21;23
